0.0,0.0,0.0
0.0,0.7249995,0.0
0.0,1.449999,0.0
0.0,2.1749985,0.0
0.0,2.899998,0.0
0.0,3.6249974,0.0
0.0,4.349997,0.0
0.0,5.0749965,0.0
0.0,5.799996,0.0
0.0,6.5249953,0.0
0.0,7.2499948,0.0
0.7249995,0.0,0.0
0.7249995,0.7249995,0.0
0.7249995,1.449999,0.0
0.7249995,2.1749985,0.0
0.7249995,2.899998,0.0
0.7249995,3.6249974,0.0
0.7249995,4.349997,0.0
0.7249995,5.0749965,0.0
0.7249995,5.799996,0.0
0.7249995,6.5249953,0.0
0.7249995,7.2499948,0.0
1.449999,0.0,0.0
1.449999,0.7249995,0.0
1.449999,1.449999,0.0
1.449999,2.1749985,0.0
1.449999,2.899998,0.0
1.449999,3.6249974,0.0
1.449999,4.349997,0.0
1.449999,5.0749965,0.0
1.449999,5.799996,0.0
1.449999,6.5249953,0.0
1.449999,7.2499948,0.0
2.1749985,0.0,0.0
2.1749985,0.7249995,0.0
2.1749985,1.449999,0.0
2.1749985,2.1749985,0.0
2.1749985,2.899998,0.0
2.1749985,3.6249974,0.0
2.1749985,4.349997,0.0
2.1749985,5.0749965,0.0
2.1749985,5.799996,0.0
2.1749985,6.5249953,0.0
2.1749985,7.2499948,0.0
2.899998,0.0,0.0
2.899998,0.7249995,0.0
2.899998,1.449999,0.0
2.899998,2.1749985,0.0
2.899998,2.899998,0.0
2.899998,3.6249974,0.0
2.899998,4.349997,0.0
2.899998,5.0749965,0.0
2.899998,5.799996,0.0
2.899998,6.5249953,0.0
2.899998,7.2499948,0.0
3.6249974,0.0,0.0
3.6249974,0.7249995,0.0
3.6249974,1.449999,0.0
3.6249974,2.1749985,0.0
3.6249974,2.899998,0.0
3.6249974,3.6249974,0.0
3.6249974,4.349997,0.0
3.6249974,5.0749965,0.0
3.6249974,5.799996,0.0
3.6249974,6.5249953,0.0
3.6249974,7.2499948,0.0
4.349997,0.0,0.0
4.349997,0.7249995,0.0
4.349997,1.449999,0.0
4.349997,2.1749985,0.0
4.349997,2.899998,0.0
4.349997,3.6249974,0.0
4.349997,4.349997,0.0
4.349997,5.0749965,0.0
4.349997,5.799996,0.0
4.349997,6.5249953,0.0
4.349997,7.2499948,0.0
5.0749965,0.0,0.0
5.0749965,0.7249995,0.0
5.0749965,1.449999,0.0
5.0749965,2.1749985,0.0
5.0749965,2.899998,0.0
5.0749965,3.6249974,0.0
5.0749965,4.349997,0.0
5.0749965,5.0749965,0.0
5.0749965,5.799996,0.0
5.0749965,6.5249953,0.0
5.0749965,7.2499948,0.0
5.799996,0.0,0.0
5.799996,0.7249995,0.0
5.799996,1.449999,0.0
5.799996,2.1749985,0.0
5.799996,2.899998,0.0
5.799996,3.6249974,0.0
5.799996,4.349997,0.0
5.799996,5.0749965,0.0
5.799996,5.799996,0.0
5.799996,6.5249953,0.0
5.799996,7.2499948,0.0
6.5249953,0.0,0.0
6.5249953,0.7249995,0.0
6.5249953,1.449999,0.0
6.5249953,2.1749985,0.0
6.5249953,2.899998,0.0
6.5249953,3.6249974,0.0
6.5249953,4.349997,0.0
6.5249953,5.0749965,0.0
6.5249953,5.799996,0.0
6.5249953,6.5249953,0.0
6.5249953,7.2499948,0.0
7.2499948,0.0,0.0
7.2499948,0.7249995,0.0
7.2499948,1.449999,0.0
7.2499948,2.1749985,0.0
7.2499948,2.899998,0.0
7.2499948,3.6249974,0.0
7.2499948,4.349997,0.0
7.2499948,5.0749965,0.0
7.2499948,5.799996,0.0
7.2499948,6.5249953,0.0
7.2499948,7.2499948,0.0
