1.2499992,12.499991,4.835939,17.33593
1.2599992,12.599992,4.8128242,17.412815
1.2699991,12.699991,4.788727,17.488718
1.2799991,12.799992,4.76365,17.56364
1.2899991,12.899991,4.737591,17.63758
1.2999991,12.999991,4.710552,17.710545
1.3099991,13.099991,4.6825314,17.782522
1.3199991,13.199991,4.65353,17.853521
1.3299991,13.299991,4.6235476,17.923538
1.3399991,13.399991,4.5925846,17.992577
1.3499991,13.49999,4.5606403,18.06063
1.3599991,13.599991,4.5277157,18.127707
1.369999,13.69999,4.493808,18.193798
1.379999,13.799991,4.4589214,18.258911
1.389999,13.89999,4.423053,18.323044
1.399999,13.99999,4.386204,18.386194
1.409999,14.09999,4.3483725,18.448362
1.419999,14.19999,4.3095617,18.509552
1.429999,14.29999,4.2697687,18.56976
1.439999,14.39999,4.2289963,18.628986
1.449999,14.4999895,4.1872416,18.687231
1.459999,14.59999,4.1445065,18.744495
1.469999,14.699989,4.100789,18.800777
1.479999,14.79999,4.0560923,18.856083
1.4899989,14.899989,4.010414,18.910404
1.4999989,14.9999895,3.9637556,18.963745
1.5099989,15.099989,3.9161139,19.016102
1.5199989,15.199989,3.8674927,19.067482
1.5299989,15.299989,3.8178902,19.117878
1.5399989,15.399989,3.7673073,19.167297
1.5499989,15.499989,3.715742,19.21573
1.5599989,15.599989,3.6631975,19.263187
1.5699989,15.699988,3.6096706,19.309658
1.5799989,15.799989,3.5551643,19.355152
1.5899988,15.899988,3.4996758,19.399664
1.5999988,15.999989,3.4432058,19.443195
1.6099988,16.099989,3.3857565,19.485744
1.6199988,16.199987,3.327324,19.527311
1.6299988,16.299988,3.267912,19.5679
1.6399988,16.399988,3.2075195,19.607508
1.6499988,16.499989,3.1461449,19.646133
1.6599988,16.599987,3.0837889,19.683777
1.6699988,16.699987,3.0204525,19.72044
1.6799988,16.799988,2.9561348,19.756123
1.6899987,16.899988,2.8908386,19.790827
1.6999987,16.999987,2.8245573,19.824543
1.7099987,17.099987,2.7572985,19.857285
1.7199987,17.199987,2.6890564,19.889044
1.7299987,17.299988,2.619834,19.919823
1.7399987,17.399986,2.5496302,19.949615
1.7499987,17.499987,2.478446,19.978432
1.7599987,17.599987,2.4062824,20.00627
1.7699987,17.699987,2.3331356,20.033123
1.7799987,17.799986,2.2590065,20.058992
1.7899987,17.899986,2.183899,20.083885
1.7999986,17.999987,2.10781,20.107796
1.8099986,18.099987,2.0307388,20.130726
1.8199986,18.199986,1.9526882,20.152674
1.8299986,18.299986,1.8736553,20.173641
1.8399986,18.399986,1.793644,20.19363
1.8499986,18.499987,1.7126484,20.212635
1.8599986,18.599985,1.6306705,20.230656
1.8699986,18.699986,1.5477161,20.247702
1.8799986,18.799986,1.4637794,20.263765
1.8899986,18.899986,1.3788624,20.278849
1.8999985,18.999985,1.2929611,20.292946
1.9099985,19.099985,1.2060814,20.306067
1.9199985,19.199986,1.1182213,20.318207
1.9299985,19.299986,1.0293789,20.329365
1.9399985,19.399984,0.9395542,20.339539
1.9499985,19.499985,0.84875107,20.348736
1.9599985,19.599985,0.75696373,20.356949
1.9699985,19.699986,0.6641998,20.364185
1.9799985,19.799984,0.5704498,20.370434
1.9899985,19.899984,0.47572327,20.375708
1.9999985,19.999985,0.38001442,20.38
2.0099986,20.099985,0.2833233,20.383308
2.0199986,20.199986,0.18565178,20.385637
2.0299985,20.299986,0.08699989,20.386986
2.0399985,20.399986,-0.01263237,20.387354
2.0499985,20.499985,-0.113248825,20.386736
2.0599985,20.599985,-0.21484375,20.385141
2.0699985,20.699986,-0.31741905,20.382566
2.0799985,20.799984,-0.42097664,20.379007
2.0899985,20.899984,-0.5255165,20.374468
2.0999985,20.999985,-0.63103485,20.36895
2.1099985,21.099985,-0.73753357,20.362452
2.1199985,21.199986,-0.8450146,20.35497
2.1299984,21.299984,-0.95347977,20.346504
2.1399984,21.399984,-1.0629215,20.337063
2.1499984,21.499985,-1.1733456,20.32664
2.1599984,21.599983,-1.2847519,20.315231
2.1699984,21.699984,-1.3971386,20.302845
2.1799984,21.799984,-1.5105057,20.289478
2.1899984,21.899984,-1.6248531,20.275131
2.1999984,21.999985,-1.740181,20.259804
2.2099984,22.099983,-1.856493,20.24349
2.2199984,22.199984,-1.9737835,20.2262
2.2299984,22.299984,-2.0920563,20.207928
2.2399983,22.399982,-2.2113094,20.188673
2.2499983,22.499983,-2.3315449,20.168438
2.2599983,22.599983,-2.452757,20.147226
2.2699983,22.699984,-2.574955,20.125029
2.2799983,22.799984,-2.6981316,20.101852
2.2899983,22.899982,-2.8222904,20.077692
2.2999983,22.999983,-2.9474297,20.052553
2.3099983,23.099983,-3.0735493,20.026434
2.3199983,23.199982,-3.2006512,19.99933
2.3299983,23.299982,-3.3287354,19.971247
2.3399982,23.399982,-3.457796,19.942186
2.3499982,23.499983,-3.587841,19.912142
2.3599982,23.599983,-3.7188644,19.881119
2.3699982,23.699982,-3.850872,19.84911
2.3799982,23.799982,-3.98386,19.816122
2.3899982,23.899982,-4.1178265,19.782156
2.3999982,23.99998,-4.252777,19.747204
2.4099982,24.099981,-4.388706,19.711275
2.4199982,24.199982,-4.5256176,19.674364
2.4299982,24.299982,-4.6635113,19.63647
2.4399981,24.399982,-4.8023815,19.5976
2.4499981,24.49998,-4.942238,19.557743
2.4599981,24.599981,-5.0830746,19.516907
2.4699981,24.699982,-5.224888,19.475094
2.479998,24.79998,-5.367687,19.432293
2.489998,24.89998,-5.511463,19.388517
2.499998,24.99998,-5.6562233,19.343758
2.509998,25.099981,-5.801964,19.298018
2.519998,25.199982,-5.948683,19.251299
2.529998,25.29998,-6.096388,19.203592
2.539998,25.39998,-6.2450695,19.154911
2.549998,25.49998,-6.3947334,19.105247
2.559998,25.59998,-6.5453835,19.054596
2.569998,25.69998,-6.6970043,19.002975
2.579998,25.79998,-6.849613,18.950367
2.589998,25.89998,-7.0031986,18.896782
2.599998,25.99998,-7.1577682,18.842213
2.609998,26.09998,-7.31332,18.78666
2.619998,26.19998,-7.4698505,18.73013
2.629998,26.29998,-7.627365,18.672615
2.639998,26.399979,-7.785858,18.61412
2.649998,26.499979,-7.9453335,18.554646
2.659998,26.59998,-8.105785,18.494194
2.669998,26.69998,-8.267221,18.432758
2.679998,26.79998,-8.429638,18.370342
2.689998,26.899979,-8.593037,18.306942
2.699998,26.999979,-8.757418,18.242561
2.709998,27.09998,-8.922779,18.1772
2.719998,27.199978,-9.089119,18.110859
2.7299979,27.299978,-9.256441,18.043537
2.7399979,27.399979,-9.424744,17.975235
2.7499979,27.499979,-9.594027,17.905952
2.7599978,27.59998,-9.764294,17.835686
2.7699978,27.699978,-9.935539,17.764439
2.7799978,27.799978,-10.107767,17.692211
2.7899978,27.899979,-10.280975,17.619003
2.7999978,27.999977,-10.455166,17.544811
2.8099978,28.099977,-10.630335,17.469643
2.8199978,28.199978,-10.806484,17.393494
2.8299978,28.299978,-10.983618,17.31636
2.8399978,28.399979,-11.161732,17.238247
2.8499978,28.499977,-11.340824,17.159153
2.8599977,28.599977,-11.520899,17.079079
2.8699977,28.699978,-11.701954,16.998024
2.8799977,28.799976,-11.883995,16.915981
2.8899977,28.899977,-12.067011,16.832966
2.8999977,28.999977,-12.251011,16.748966
2.9099977,29.099977,-12.435991,16.663986
2.9199977,29.199978,-12.621948,16.57803
2.9299977,29.299976,-12.808895,16.491081
2.9399977,29.399977,-12.996817,16.40316
2.9499977,29.499977,-13.185719,16.314259
2.9599977,29.599976,-13.375607,16.22437
2.9699976,29.699976,-13.566469,16.133507
2.9799976,29.799976,-13.75832,16.041656
2.9899976,29.899977,-13.951147,15.94883
2.9999976,29.999977,-14.144955,15.855022
3.0099976,30.099976,-14.339748,15.760227
3.0199976,30.199976,-14.535517,15.664459
3.0299976,30.299976,-14.732269,15.567707
3.0399976,30.399975,-14.930004,15.469971
3.0499976,30.499975,-15.128717,15.371258
3.0599976,30.599976,-15.328411,15.2715645
3.0699975,30.699976,-15.529085,15.170891
3.0799975,30.799976,-15.730743,15.069233
3.0899975,30.899975,-15.933384,14.966591
3.0999975,30.999975,-16.137,14.862976
3.1099975,31.099976,-16.341602,14.758373
3.1199975,31.199974,-16.547184,14.65279
3.1299975,31.299974,-16.753744,14.54623
3.1399975,31.399975,-16.961288,14.438686
3.1499975,31.499975,-17.16981,14.330166
3.1599975,31.599976,-17.379314,14.220661
3.1699975,31.699974,-17.589806,14.110168
3.1799974,31.799974,-17.801268,13.998707
3.1899974,31.899975,-18.013718,13.886257
3.1999974,31.999973,-18.227146,13.772827
3.2099974,32.099976,-18.441555,13.658421
3.2199974,32.199974,-18.656948,13.543026
3.2299974,32.299973,-18.873322,13.426651
3.2399974,32.399975,-19.090672,13.309303
3.2499974,32.499973,-19.309006,13.190968
3.2599974,32.599976,-19.52832,13.071655
3.2699974,32.699974,-19.748615,12.951359
3.2799973,32.799973,-19.969898,12.830074
3.2899973,32.899975,-20.192154,12.707821
3.2999973,32.999973,-20.41539,12.584583
3.3099973,33.09997,-20.639618,12.460354
3.3199973,33.199974,-20.864815,12.335159
3.3299973,33.299973,-21.090996,12.208977
3.3399973,33.39997,-21.318157,12.081814
3.3499973,33.499973,-21.546303,11.9536705
3.3599973,33.59997,-21.775429,11.824543
3.3699973,33.699974,-22.005531,11.694443
3.3799973,33.799973,-22.236622,11.563351
3.3899972,33.89997,-22.468689,11.431282
3.3999972,33.999973,-22.701736,11.298237
3.4099972,34.09997,-22.935772,11.1642
3.4199972,34.199974,-23.170776,11.029198
3.4299972,34.299973,-23.406769,10.893204
3.4399972,34.39997,-23.643742,10.756229
3.4499972,34.499973,-23.881699,10.618275
3.4599972,34.59997,-24.120632,10.47934
3.4699972,34.69997,-24.360546,10.339424
3.4799972,34.799973,-24.601448,10.198524
3.4899971,34.89997,-24.843323,10.056648
3.4999971,34.99997,-25.086182,9.913788
3.5099971,35.09997,-25.330025,9.769947
3.5199971,35.19997,-25.574844,9.625126
3.529997,35.299973,-25.820644,9.479328
3.539997,35.39997,-26.067425,9.332546
3.549997,35.49997,-26.315197,9.1847725
3.559997,35.59997,-26.563938,9.036034
3.569997,35.69997,-26.813663,8.886307
3.579997,35.799973,-27.06437,8.735603
3.589997,35.89997,-27.31606,8.583912
3.599997,35.99997,-27.568726,8.431244
3.609997,36.09997,-27.82238,8.277592
3.619997,36.19997,-28.077007,8.122963
3.629997,36.29997,-28.332623,7.967346
3.639997,36.39997,-28.589218,7.810753
3.649997,36.49997,-28.846786,7.653183
3.659997,36.599968,-29.105347,7.4946213
3.669997,36.69997,-29.364872,7.3350983
3.679997,36.79997,-29.6254,7.174568
3.689997,36.89997,-29.886894,7.013077
3.699997,36.99997,-30.149368,6.850601
3.709997,37.099968,-30.412834,6.687134
3.719997,37.19997,-30.677273,6.5226974
3.729997,37.29997,-30.942692,6.357277
3.739997,37.39997,-31.209099,6.190872
3.749997,37.49997,-31.476486,6.0234833
3.759997,37.599968,-31.74485,5.855118
3.769997,37.69997,-32.014187,5.6857834
3.7799969,37.79997,-32.28452,5.5154495
3.7899969,37.899967,-32.55583,5.344139
3.7999969,37.99997,-32.828117,5.171852
3.8099968,38.099968,-33.101387,4.998581
3.8199968,38.199966,-33.37564,4.8243256
3.8299968,38.29997,-33.650867,4.6491013
3.8399968,38.399967,-33.92709,4.4728775
3.8499968,38.49997,-34.204277,4.2956924
3.8599968,38.599968,-34.482452,4.1175156
3.8699968,38.699966,-34.761604,3.9383621
3.8799968,38.79997,-35.041744,3.7582245
3.8899968,38.899967,-35.322865,3.5771027
3.8999968,38.99997,-35.604958,3.395012
3.9099967,39.099968,-35.888046,3.2119217
3.9199967,39.199966,-36.172104,3.0278625
3.9299967,39.29997,-36.45714,2.8428268
3.9399967,39.399967,-36.743168,2.6567993
3.9499967,39.499966,-37.03017,2.4697952
3.9599967,39.599968,-37.318153,2.2818146
3.9699967,39.699966,-37.607124,2.092842
3.9799967,39.799965,-37.89707,1.9028931
3.9899967,39.899967,-38.187992,1.7119751
3.9999967,39.999966,-38.4799,1.5200653
4.009997,40.099968,-38.772804,1.3271637
4.019997,40.19997,-39.066677,1.1332932
4.0299973,40.299973,-39.36154,0.9384308
4.0399976,40.399975,-39.657383,0.74259186
4.049998,40.499977,-39.9542,0.54577637
4.059998,40.59998,-40.252003,0.34797668
4.0699983,40.69998,-40.55079,0.14919281
